label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
three_fingers,0.0,0.0,0.148771,-0.44012,0.125555,-0.825897,-0.015393,-1.016317,-0.160082,-1.085085,0.13564,-1.005957,0.134611,-1.524029,0.121715,-1.789101,0.102347,-1.997966,-0.040177,-0.998382,-0.102775,-1.580948,-0.160866,-1.887849,-0.215362,-2.112604,-0.202215,-0.92468,-0.295778,-1.37688,-0.350298,-1.615678,-0.403211,-1.775859,-0.321362,-0.79488,-0.316447,-1.092452,-0.268764,-1.011956,-0.228533,-0.875084
three_fingers,0.0,0.0,0.14409,-0.437873,0.118866,-0.817217,-0.018954,-0.992526,-0.16466,-1.050923,0.133756,-1.002352,0.133389,-1.505851,0.118802,-1.760316,0.099661,-1.955125,-0.037424,-0.998862,-0.103721,-1.563823,-0.161875,-1.861913,-0.214173,-2.080189,-0.197951,-0.921942,-0.301198,-1.360541,-0.354332,-1.585833,-0.403106,-1.742602,-0.317761,-0.787829,-0.322252,-1.074242,-0.27721,-0.985605,-0.234699,-0.844078
three_fingers,0.0,0.0,0.141732,-0.417838,0.121647,-0.791415,-0.006471,-0.9744,-0.144641,-1.041784,0.123994,-1.000893,0.130981,-1.502149,0.115725,-1.749375,0.09504,-1.932934,-0.044148,-0.998514,-0.096579,-1.554342,-0.152382,-1.847254,-0.202985,-2.05715,-0.199945,-0.923355,-0.296345,-1.365305,-0.352033,-1.583766,-0.4018,-1.728181,-0.315256,-0.786392,-0.323164,-1.086453,-0.286271,-1.002801,-0.248928,-0.861191
three_fingers,0.0,0.0,0.150574,-0.4167,0.143764,-0.798517,0.010982,-0.99746,-0.133298,-1.065374,0.138366,-1.000462,0.140343,-1.513513,0.128421,-1.772998,0.109947,-1.973999,-0.035736,-0.998044,-0.090403,-1.575776,-0.144103,-1.87828,-0.196431,-2.10165,-0.195244,-0.927836,-0.293294,-1.374758,-0.349687,-1.60965,-0.401997,-1.771405,-0.312403,-0.796343,-0.31734,-1.10855,-0.279363,-1.011753,-0.242054,-0.859414
three_fingers,0.0,0.0,0.163054,-0.412047,0.148578,-0.794669,0.018715,-1.009819,-0.122367,-1.083536,0.149456,-0.991892,0.144858,-1.519504,0.135319,-1.787958,0.119216,-1.995586,-0.026755,-0.998856,-0.082203,-1.595523,-0.138238,-1.909572,-0.191342,-2.133708,-0.189128,-0.935532,-0.292693,-1.381875,-0.352355,-1.62009,-0.402871,-1.77635,-0.307933,-0.800084,-0.315731,-1.098604,-0.279738,-1.006292,-0.242638,-0.849496
three_fingers,0.0,0.0,0.147085,-0.42857,0.131271,-0.804682,0.008356,-0.993626,-0.129945,-1.052007,0.141812,-0.99194,0.140858,-1.484076,0.129614,-1.730415,0.112737,-1.914478,-0.024996,-0.999263,-0.07727,-1.552305,-0.130012,-1.843824,-0.180218,-2.053909,-0.182213,-0.933724,-0.283504,-1.342897,-0.341171,-1.55919,-0.38977,-1.702514,-0.301515,-0.806283,-0.314761,-1.065816,-0.279492,-0.988359,-0.241608,-0.85703
three_fingers,0.0,0.0,0.144398,-0.411093,0.125035,-0.779973,-0.00428,-0.952525,-0.144453,-0.997935,0.130789,-0.989839,0.131386,-1.464224,0.123665,-1.691334,0.11091,-1.863268,-0.031758,-0.999456,-0.081783,-1.526342,-0.133594,-1.806343,-0.182183,-2.014534,-0.182403,-0.927965,-0.284999,-1.314537,-0.341509,-1.523372,-0.386596,-1.668938,-0.29724,-0.794792,-0.318993,-1.032363,-0.283062,-0.960147,-0.241346,-0.836326
three_fingers,0.0,0.0,0.143022,-0.369409,0.133937,-0.722281,0.03356,-0.955693,-0.07975,-1.060191,0.125376,-0.98019,0.125638,-1.439214,0.122617,-1.669733,0.11139,-1.852227,-0.025973,-0.999563,-0.079412,-1.525884,-0.1317,-1.804929,-0.181255,-2.014318,-0.170739,-0.930194,-0.27396,-1.302919,-0.330018,-1.511486,-0.372651,-1.665533,-0.286569,-0.781447,-0.317631,-1.018204,-0.28566,-0.93819,-0.246212,-0.807511
three_fingers,0.0,0.0,0.154097,-0.370264,0.153628,-0.724986,0.064797,-0.977059,-0.046722,-1.083035,0.14538,-0.983521,0.142155,-1.43319,0.13538,-1.651428,0.125333,-1.826263,-0.008487,-0.998654,-0.061645,-1.51737,-0.105715,-1.787606,-0.143906,-1.990919,-0.156978,-0.921463,-0.261089,-1.291774,-0.312746,-1.500246,-0.346682,-1.649199,-0.275879,-0.763455,-0.304997,-1.008191,-0.274066,-0.922262,-0.235021,-0.778629
three_fingers,0.0,0.0,0.150105,-0.389713,0.144531,-0.74606,0.036161,-0.961617,-0.09287,-1.024828,0.132898,-0.977454,0.138444,-1.431951,0.140837,-1.654167,0.136279,-1.823359,-0.024402,-0.999557,-0.062892,-1.532034,-0.102223,-1.812618,-0.142274,-2.02283,-0.173601,-0.932935,-0.27611,-1.310992,-0.331059,-1.509668,-0.371819,-1.660235,-0.291492,-0.778741,-0.317825,-1.03766,-0.287165,-0.933882,-0.248238,-0.781192
three_fingers,0.0,0.0,0.156298,-0.398844,0.150639,-0.776351,0.031344,-1.012408,-0.09911,-1.085463,0.147282,-0.987717,0.14252,-1.47238,0.143808,-1.711852,0.138953,-1.898626,-0.015021,-0.999827,-0.051354,-1.589535,-0.092838,-1.88758,-0.137741,-2.103217,-0.170512,-0.929276,-0.274015,-1.359748,-0.327508,-1.565751,-0.368317,-1.720119,-0.294544,-0.773044,-0.325891,-1.092335,-0.297098,-0.982162,-0.262457,-0.822406
three_fingers,0.0,0.0,0.15084,-0.414785,0.155496,-0.781609,0.063705,-1.050745,-0.054256,-1.168167,0.154577,-1.004193,0.151062,-1.521085,0.1559,-1.765763,0.15873,-1.949956,0.001863,-0.999495,-0.044447,-1.639726,-0.083498,-1.963427,-0.118996,-2.19341,-0.155989,-0.913696,-0.264712,-1.39256,-0.320739,-1.625304,-0.358208,-1.798847,-0.285004,-0.738273,-0.327775,-1.095943,-0.296763,-0.999415,-0.267739,-0.851477
three_fingers,0.0,0.0,0.148332,-0.417026,0.154135,-0.767788,0.065829,-1.020888,-0.051904,-1.118456,0.151475,-1.000143,0.147493,-1.477533,0.153129,-1.701927,0.155775,-1.872269,0.001696,-0.999998,-0.034641,-1.599299,-0.069028,-1.910097,-0.100961,-2.132715,-0.154543,-0.910223,-0.260473,-1.3603,-0.316456,-1.572597,-0.352287,-1.73736,-0.279391,-0.728049,-0.32032,-1.058777,-0.290713,-0.963236,-0.260638,-0.824138
three_fingers,0.0,0.0,0.151866,-0.413651,0.157716,-0.783167,0.061025,-1.03932,-0.065048,-1.1247,0.170501,-0.998215,0.154453,-1.489825,0.159495,-1.734473,0.163549,-1.924184,0.016516,-0.999701,-0.025718,-1.617788,-0.058843,-1.949891,-0.088294,-2.19453,-0.143129,-0.927159,-0.256839,-1.395472,-0.314291,-1.62049,-0.351235,-1.801289,-0.27671,-0.765615,-0.322243,-1.103585,-0.296313,-0.997908,-0.266818,-0.861677
three_fingers,0.0,0.0,0.142707,-0.401139,0.140363,-0.769547,0.03447,-0.995101,-0.095295,-1.067451,0.157205,-0.978707,0.141686,-1.438407,0.146103,-1.664509,0.151552,-1.83508,0.005771,-0.99997,-0.026542,-1.568353,-0.05179,-1.883346,-0.073447,-2.118711,-0.147583,-0.936641,-0.25219,-1.367329,-0.304219,-1.590291,-0.338218,-1.764235,-0.277479,-0.777328,-0.311041,-1.078383,-0.285191,-0.988424,-0.252412,-0.858453
three_fingers,0.0,0.0,0.144188,-0.398636,0.149294,-0.778023,0.062332,-1.041825,-0.046592,-1.172578,0.155139,-0.987104,0.144415,-1.455269,0.147883,-1.679394,0.154002,-1.84562,0.010578,-0.999841,-0.027914,-1.572521,-0.050896,-1.884888,-0.067373,-2.120808,-0.139531,-0.928322,-0.251234,-1.364322,-0.305097,-1.592934,-0.336004,-1.768546,-0.270032,-0.769532,-0.321215,-1.06825,-0.303039,-0.977095,-0.271629,-0.844299
three_fingers,0.0,0.0,0.145102,-0.38749,0.153781,-0.759487,0.060222,-1.016495,-0.056991,-1.132373,0.164435,-0.976632,0.146456,-1.44799,0.151921,-1.670475,0.161177,-1.835912,0.017184,-0.999582,-0.019105,-1.577833,-0.043508,-1.889737,-0.060188,-2.118895,-0.136151,-0.942797,-0.247532,-1.373855,-0.300017,-1.597659,-0.328937,-1.76702,-0.268597,-0.796528,-0.317483,-1.077114,-0.299026,-0.99367,-0.266222,-0.876416
three_fingers,0.0,0.0,0.14978,-0.408013,0.166343,-0.828071,0.099054,-1.165549,0.028083,-1.383354,0.181295,-0.999046,0.155552,-1.506087,0.157174,-1.741862,0.166044,-1.924495,0.03162,-0.996685,-0.010471,-1.623509,-0.035312,-1.958562,-0.051982,-2.213788,-0.12742,-0.925261,-0.24352,-1.422088,-0.301518,-1.665983,-0.333533,-1.84541,-0.268752,-0.772304,-0.326569,-1.124545,-0.310207,-1.043609,-0.28031,-0.92573
three_fingers,0.0,0.0,0.137279,-0.40261,0.143972,-0.787244,0.039935,-1.01491,-0.091318,-1.100313,0.159225,-0.97249,0.158087,-1.421013,0.17242,-1.656541,0.185332,-1.844058,0.013929,-0.999022,-0.022027,-1.56253,-0.053538,-1.878105,-0.082474,-2.126145,-0.136622,-0.944568,-0.247775,-1.379449,-0.309464,-1.600837,-0.350977,-1.774613,-0.272148,-0.804714,-0.316711,-1.087053,-0.300571,-0.994715,-0.271367,-0.876107
three_fingers,0.0,0.0,0.140507,-0.410253,0.140705,-0.790083,0.020629,-0.997997,-0.118663,-1.065891,0.155546,-0.98372,0.157388,-1.454409,0.168555,-1.69171,0.179496,-1.879132,0.003499,-0.999186,-0.031008,-1.571951,-0.06248,-1.883232,-0.092136,-2.130072,-0.148235,-0.933236,-0.256436,-1.365374,-0.313654,-1.596159,-0.353802,-1.780749,-0.27952,-0.780219,-0.318774,-1.084111,-0.298676,-0.987681,-0.267488,-0.854378
three_fingers,0.0,0.0,0.141172,-0.401874,0.133069,-0.761244,0.028282,-0.998108,-0.096716,-1.08282,0.158524,-0.978211,0.161948,-1.447431,0.179063,-1.690243,0.196791,-1.885094,0.00691,-0.999965,-0.036707,-1.571447,-0.076445,-1.876619,-0.108948,-2.112771,-0.144846,-0.940098,-0.253266,-1.348007,-0.309802,-1.56127,-0.343147,-1.734618,-0.276167,-0.788715,-0.321098,-1.065166,-0.301313,-0.962614,-0.26975,-0.829556
three_fingers,0.0,0.0,0.141589,-0.397234,0.138901,-0.742356,0.025836,-0.958263,-0.105313,-1.031668,0.16139,-0.974986,0.178154,-1.446866,0.19537,-1.691605,0.21111,-1.891692,0.006679,-0.999932,-0.033854,-1.551535,-0.076319,-1.841274,-0.11042,-2.063219,-0.145212,-0.940241,-0.247421,-1.344836,-0.300104,-1.551302,-0.334087,-1.716516,-0.274278,-0.788019,-0.307284,-1.066123,-0.284637,-0.960133,-0.25252,-0.81445
three_fingers,0.0,0.0,0.144144,-0.410036,0.139336,-0.786089,0.002641,-0.972046,-0.142431,-1.028752,0.150966,-0.990998,0.174707,-1.470155,0.193912,-1.720782,0.208992,-1.921799,-0.009745,-0.998878,-0.044319,-1.551991,-0.081562,-1.848728,-0.116515,-2.076113,-0.162401,-0.930982,-0.25579,-1.358583,-0.308082,-1.573356,-0.34977,-1.734306,-0.286805,-0.785648,-0.310072,-1.090264,-0.284091,-0.992065,-0.253126,-0.84758
three_fingers,0.0,0.0,0.156376,-0.417064,0.142111,-0.775231,0.011927,-0.972501,-0.128851,-1.043839,0.168709,-0.985985,0.201916,-1.494021,0.218182,-1.759766,0.229581,-1.971097,0.001537,-0.999808,-0.0381,-1.5846,-0.081978,-1.880887,-0.119223,-2.102134,-0.15959,-0.939465,-0.258014,-1.37277,-0.310315,-1.59288,-0.352154,-1.759443,-0.286065,-0.797314,-0.306068,-1.106415,-0.278644,-0.995534,-0.243971,-0.83535
three_fingers,0.0,0.0,0.151792,-0.405511,0.133586,-0.770912,0.003916,-0.966642,-0.138255,-1.027407,0.156044,-0.992266,0.189611,-1.468838,0.208812,-1.72875,0.220475,-1.939631,-0.003667,-0.999873,-0.042928,-1.545336,-0.085563,-1.840382,-0.124917,-2.061952,-0.156687,-0.932677,-0.254545,-1.340838,-0.307653,-1.551911,-0.347491,-1.707237,-0.278388,-0.787745,-0.304824,-1.081898,-0.280158,-0.978191,-0.243354,-0.812718
three_fingers,0.0,0.0,0.156926,-0.415975,0.141913,-0.796787,-0.002604,-0.989449,-0.152291,-1.050618,0.162684,-0.992159,0.205155,-1.505152,0.225245,-1.780961,0.235854,-2.000346,-0.005767,-0.999305,-0.043248,-1.579486,-0.088001,-1.88985,-0.130558,-2.118234,-0.165436,-0.939281,-0.260202,-1.375157,-0.311767,-1.599131,-0.352934,-1.757116,-0.28791,-0.81185,-0.30698,-1.1181,-0.278434,-1.012153,-0.241774,-0.843143
three_fingers,0.0,0.0,0.157478,-0.406561,0.143206,-0.778401,0.013906,-0.977287,-0.126136,-1.047914,0.155804,-0.987466,0.198742,-1.478301,0.218876,-1.742255,0.228924,-1.956947,-0.007883,-0.999667,-0.042062,-1.54611,-0.086829,-1.839367,-0.129541,-2.064216,-0.162716,-0.942669,-0.252288,-1.342703,-0.304803,-1.55566,-0.347246,-1.711486,-0.28269,-0.816393,-0.298525,-1.080606,-0.272779,-0.977811,-0.23578,-0.820393
three_fingers,0.0,0.0,0.160771,-0.415259,0.147963,-0.779053,0.021578,-0.976101,-0.118511,-1.038272,0.16022,-0.995603,0.205002,-1.501545,0.226653,-1.773466,0.240684,-1.993644,-0.007177,-0.999905,-0.042955,-1.562837,-0.085888,-1.865192,-0.12606,-2.092713,-0.162496,-0.936608,-0.252594,-1.356527,-0.301367,-1.575764,-0.340211,-1.736357,-0.283282,-0.795053,-0.29796,-1.096591,-0.269378,-0.996641,-0.230612,-0.831478
three_fingers,0.0,0.0,0.153932,-0.400022,0.139524,-0.76059,0.012244,-0.957554,-0.12424,-1.022643,0.147921,-0.988098,0.196558,-1.48047,0.22019,-1.743605,0.234341,-1.960208,-0.012928,-0.999768,-0.042749,-1.544976,-0.083791,-1.839247,-0.124541,-2.061557,-0.164516,-0.935988,-0.247824,-1.34103,-0.29454,-1.557497,-0.33321,-1.712006,-0.284029,-0.795756,-0.298161,-1.08844,-0.272271,-0.988092,-0.237498,-0.822388
three_fingers,0.0,0.0,0.151243,-0.400227,0.138442,-0.767805,0.012209,-0.973468,-0.121722,-1.051555,0.15128,-0.996688,0.201834,-1.508224,0.225031,-1.776161,0.239361,-1.99003,-0.01469,-0.999786,-0.048502,-1.571491,-0.091814,-1.867772,-0.131996,-2.091818,-0.169217,-0.936411,-0.252124,-1.355834,-0.295901,-1.57348,-0.331986,-1.734746,-0.287181,-0.80246,-0.294791,-1.104423,-0.265923,-1.00249,-0.231209,-0.839628
three_fingers,0.0,0.0,0.152143,-0.399127,0.143241,-0.760577,0.029233,-0.973725,-0.097875,-1.057584,0.155588,-1.002633,0.209976,-1.49857,0.233593,-1.764399,0.245951,-1.98161,-0.010673,-0.999938,-0.042303,-1.566655,-0.085149,-1.862292,-0.126511,-2.083245,-0.163019,-0.937417,-0.246963,-1.359808,-0.290274,-1.568669,-0.322277,-1.727383,-0.27872,-0.805843,-0.284374,-1.098895,-0.25581,-0.988194,-0.21855,-0.820444
three_fingers,0.0,0.0,0.167052,-0.408169,0.161775,-0.777018,0.032255,-0.979585,-0.104492,-1.05697,0.16461,-0.990554,0.226355,-1.487191,0.249466,-1.764485,0.261097,-1.99113,-0.007698,-0.999603,-0.035143,-1.559953,-0.076476,-1.86557,-0.117195,-2.091111,-0.162701,-0.946394,-0.247407,-1.361787,-0.288391,-1.579662,-0.320478,-1.733005,-0.274255,-0.82499,-0.283679,-1.097482,-0.255727,-0.990233,-0.215232,-0.822091
three_fingers,0.0,0.0,0.166047,-0.414683,0.157517,-0.786803,0.025226,-0.978166,-0.114006,-1.047648,0.168892,-0.981809,0.224335,-1.488083,0.248433,-1.76835,0.259785,-1.998181,-0.001135,-0.999318,-0.02448,-1.560244,-0.066189,-1.86613,-0.108093,-2.091804,-0.157291,-0.951491,-0.236182,-1.359084,-0.282174,-1.586371,-0.320148,-1.741277,-0.272296,-0.834938,-0.274929,-1.115036,-0.244436,-1.02229,-0.206225,-0.861649
three_fingers,0.0,0.0,0.172698,-0.40555,0.161277,-0.776501,0.037688,-0.97836,-0.097032,-1.057427,0.176781,-0.979749,0.230895,-1.489871,0.252768,-1.766539,0.26185,-1.990315,0.004316,-0.999906,-0.015642,-1.571617,-0.0541,-1.878918,-0.093926,-2.102117,-0.151227,-0.962152,-0.231224,-1.365866,-0.27729,-1.587835,-0.313117,-1.740437,-0.265965,-0.85249,-0.263577,-1.110714,-0.235346,-1.008372,-0.196729,-0.837603
three_fingers,0.0,0.0,0.171512,-0.398992,0.15907,-0.768778,0.030607,-0.970563,-0.107183,-1.044296,0.173376,-0.983292,0.230918,-1.474945,0.252134,-1.748155,0.261266,-1.972513,0.000225,-0.999955,-0.020118,-1.562674,-0.057387,-1.87032,-0.096309,-2.095918,-0.156182,-0.953581,-0.235512,-1.361176,-0.277497,-1.577766,-0.309877,-1.722912,-0.269942,-0.836947,-0.271022,-1.097881,-0.24363,-1.001448,-0.20579,-0.841959
three_fingers,0.0,0.0,0.17181,-0.395189,0.164064,-0.764052,0.042656,-0.984965,-0.090553,-1.074988,0.176525,-0.987153,0.231177,-1.484444,0.254721,-1.759626,0.266448,-1.981695,0.006919,-0.999895,-0.018725,-1.583954,-0.054361,-1.892215,-0.091863,-2.118463,-0.148553,-0.948338,-0.228699,-1.376328,-0.267749,-1.593025,-0.298023,-1.746198,-0.268289,-0.816577,-0.268264,-1.114751,-0.236666,-1.020692,-0.197788,-0.859082
three_fingers,0.0,0.0,0.184607,-0.395625,0.180549,-0.767444,0.049657,-0.976147,-0.087101,-1.059192,0.184964,-0.968154,0.245301,-1.46399,0.269028,-1.736633,0.277406,-1.960186,0.011925,-0.999497,-0.00056,-1.561516,-0.035198,-1.874394,-0.072812,-2.097841,-0.14348,-0.963584,-0.217697,-1.364429,-0.255789,-1.588673,-0.285765,-1.736397,-0.253547,-0.859552,-0.251337,-1.099327,-0.220477,-1.014383,-0.181133,-0.862932
three_fingers,0.0,0.0,0.187928,-0.394656,0.188228,-0.774315,0.053524,-0.980015,-0.089091,-1.057445,0.188707,-0.971102,0.248645,-1.474455,0.273366,-1.753422,0.285209,-1.980422,0.014486,-0.998785,-0.003288,-1.573517,-0.038593,-1.889014,-0.074243,-2.114799,-0.143356,-0.958978,-0.215171,-1.37273,-0.249372,-1.601532,-0.276205,-1.75099,-0.255934,-0.851115,-0.253081,-1.109879,-0.218633,-1.027768,-0.179361,-0.87522
three_fingers,0.0,0.0,0.188533,-0.373999,0.202168,-0.74671,0.082883,-0.968099,-0.053704,-1.053464,0.182377,-0.985232,0.239235,-1.482358,0.262807,-1.757148,0.27523,-1.981029,0.010194,-0.998747,-0.010753,-1.567686,-0.044555,-1.888027,-0.077842,-2.123435,-0.14527,-0.9368,-0.221478,-1.368629,-0.257025,-1.594251,-0.284194,-1.745066,-0.260916,-0.803674,-0.26755,-1.101745,-0.23488,-1.033598,-0.19827,-0.892542
three_fingers,0.0,0.0,0.194768,-0.392464,0.196754,-0.769936,0.071127,-0.993078,-0.068346,-1.076934,0.190478,-0.983162,0.249072,-1.490659,0.271052,-1.764117,0.281344,-1.988016,0.014069,-0.999464,-0.002587,-1.573559,-0.034605,-1.893396,-0.067546,-2.131962,-0.144619,-0.948657,-0.220963,-1.375496,-0.260669,-1.607337,-0.290328,-1.76706,-0.259466,-0.823823,-0.261367,-1.108936,-0.231618,-1.017272,-0.192288,-0.850404
three_fingers,0.0,0.0,0.19118,-0.383656,0.192652,-0.752348,0.078747,-0.986528,-0.05004,-1.082892,0.189401,-0.972193,0.244764,-1.467054,0.268814,-1.74771,0.281641,-1.973077,0.014142,-0.999889,-0.013935,-1.571071,-0.049379,-1.884225,-0.0829,-2.124506,-0.144472,-0.953296,-0.224065,-1.375348,-0.263771,-1.607528,-0.290776,-1.771183,-0.264006,-0.822977,-0.266962,-1.104027,-0.237711,-1.014918,-0.19836,-0.855478
three_fingers,0.0,0.0,0.163733,-0.405577,0.154842,-0.791035,0.021006,-0.974528,-0.122493,-1.033916,0.168878,-0.97562,0.215889,-1.449728,0.243101,-1.712991,0.262565,-1.934284,0.000606,-0.999365,-0.028134,-1.535222,-0.061579,-1.840359,-0.091883,-2.079046,-0.154675,-0.950269,-0.232089,-1.365042,-0.265556,-1.600252,-0.291084,-1.772112,-0.272852,-0.83328,-0.274257,-1.106963,-0.242579,-1.012088,-0.203108,-0.855452
three_fingers,0.0,0.0,0.158277,-0.363446,0.149005,-0.722322,0.022298,-0.895559,-0.114738,-0.961271,0.161826,-0.971773,0.216538,-1.419578,0.244169,-1.669158,0.25942,-1.879754,-3e-05,-0.999545,-0.025947,-1.509154,-0.056161,-1.801514,-0.083546,-2.031516,-0.147111,-0.943349,-0.226356,-1.327953,-0.262877,-1.561575,-0.28976,-1.732876,-0.256748,-0.816275,-0.253721,-1.039728,-0.218345,-0.931318,-0.173234,-0.765204
three_fingers,0.0,0.0,0.162053,-0.399785,0.150043,-0.764431,0.03208,-0.974144,-0.103338,-1.048907,0.166224,-0.984666,0.214292,-1.454224,0.239903,-1.712144,0.256761,-1.922366,-0.003176,-0.999984,-0.040148,-1.546445,-0.072391,-1.845954,-0.097635,-2.07497,-0.157701,-0.938803,-0.241868,-1.367481,-0.277542,-1.606247,-0.302057,-1.782651,-0.27592,-0.795338,-0.269242,-1.083846,-0.236013,-0.98027,-0.19297,-0.814943
three_fingers,0.0,0.0,0.162123,-0.412175,0.145918,-0.779409,0.018483,-0.969099,-0.123996,-1.025674,0.156477,-0.987164,0.210593,-1.460703,0.234579,-1.718013,0.249239,-1.932777,-0.01119,-0.999894,-0.036091,-1.546272,-0.065822,-1.853136,-0.094316,-2.093418,-0.164192,-0.939099,-0.245067,-1.348998,-0.281652,-1.584336,-0.311093,-1.759607,-0.279069,-0.80001,-0.278679,-1.088042,-0.24711,-0.986192,-0.206377,-0.819774
three_fingers,0.0,0.0,0.157655,-0.40101,0.140437,-0.764066,0.032069,-0.971575,-0.102368,-1.047039,0.157931,-0.991839,0.211523,-1.471765,0.235312,-1.722989,0.248197,-1.932839,-0.007547,-0.999931,-0.03169,-1.549652,-0.05814,-1.856444,-0.085962,-2.101402,-0.157013,-0.939709,-0.240709,-1.350665,-0.282396,-1.583524,-0.313666,-1.760223,-0.270011,-0.804266,-0.26618,-1.091448,-0.236763,-0.987951,-0.198597,-0.820339
three_fingers,0.0,0.0,0.158619,-0.411739,0.141885,-0.778075,0.004804,-0.960937,-0.143441,-1.020558,0.159698,-0.983159,0.216754,-1.470426,0.240316,-1.730921,0.253192,-1.947574,-0.007407,-0.999605,-0.031958,-1.561497,-0.06215,-1.871866,-0.092131,-2.11623,-0.161068,-0.942669,-0.245043,-1.359462,-0.286409,-1.600328,-0.322263,-1.778938,-0.275782,-0.810203,-0.276033,-1.097737,-0.244849,-0.987555,-0.205583,-0.81465
three_fingers,0.0,0.0,0.15843,-0.427615,0.136013,-0.805802,-0.001285,-0.994893,-0.15054,-1.058078,0.160863,-0.986128,0.206802,-1.469701,0.232173,-1.73046,0.250219,-1.948118,-0.003179,-0.999445,-0.032003,-1.559014,-0.064008,-1.876353,-0.094023,-2.124984,-0.158737,-0.940594,-0.245118,-1.361658,-0.284564,-1.60721,-0.316197,-1.794116,-0.280201,-0.804464,-0.282803,-1.105396,-0.249838,-1.001441,-0.208601,-0.835238
three_fingers,0.0,0.0,0.15697,-0.388286,0.144762,-0.751974,0.015401,-0.930663,-0.127745,-0.995439,0.15833,-0.974739,0.208815,-1.448787,0.23578,-1.707466,0.253732,-1.921837,-0.005553,-0.99919,-0.033088,-1.539709,-0.064724,-1.843247,-0.093873,-2.081778,-0.155676,-0.94212,-0.246521,-1.344077,-0.289125,-1.575342,-0.321553,-1.745836,-0.269959,-0.811981,-0.274944,-1.062667,-0.241483,-0.952883,-0.199841,-0.787741
three_fingers,0.0,0.0,0.153538,-0.389621,0.13426,-0.740036,0.018358,-0.933149,-0.109478,-1.000081,0.155951,-0.974341,0.202161,-1.42534,0.226631,-1.672638,0.240295,-1.880419,-0.009142,-0.998999,-0.03852,-1.519805,-0.065974,-1.808699,-0.093956,-2.03895,-0.157124,-0.945682,-0.24768,-1.317992,-0.288796,-1.53418,-0.31932,-1.702317,-0.270605,-0.811626,-0.268446,-1.06032,-0.235011,-0.958177,-0.19229,-0.791139
three_fingers,0.0,0.0,0.148149,-0.39175,0.122979,-0.748088,0.002984,-0.954061,-0.13067,-1.036106,0.149193,-0.985395,0.19375,-1.441817,0.220905,-1.688309,0.239203,-1.89665,-0.010312,-0.999934,-0.044581,-1.534087,-0.075487,-1.83234,-0.103373,-2.068846,-0.159823,-0.934344,-0.255481,-1.335236,-0.297382,-1.555545,-0.330524,-1.725263,-0.27881,-0.788963,-0.283064,-1.064125,-0.246223,-0.957273,-0.204818,-0.789744
three_fingers,0.0,0.0,0.131991,-0.349655,0.099028,-0.706814,-0.032807,-0.932708,-0.156477,-1.048028,0.128444,-0.995157,0.170512,-1.439431,0.200813,-1.685233,0.224553,-1.890787,-0.025426,-0.999672,-0.059509,-1.526299,-0.088486,-1.829171,-0.113228,-2.068793,-0.17084,-0.917222,-0.261909,-1.322778,-0.30352,-1.552331,-0.335989,-1.725248,-0.285887,-0.759858,-0.293044,-1.044187,-0.25318,-0.960438,-0.211593,-0.820599
three_fingers,0.0,0.0,0.148257,-0.387774,0.128817,-0.73426,0.003659,-0.902789,-0.134036,-0.958803,0.134566,-0.978694,0.181162,-1.419619,0.207972,-1.652929,0.224668,-1.850591,-0.021719,-0.999735,-0.045704,-1.502513,-0.07269,-1.791666,-0.100325,-2.022104,-0.1656,-0.941688,-0.252152,-1.306341,-0.293877,-1.526807,-0.326796,-1.689535,-0.274847,-0.807617,-0.278067,-1.045888,-0.242455,-0.939238,-0.196227,-0.773808
three_fingers,0.0,0.0,0.139839,-0.406909,0.111031,-0.759372,-0.025031,-0.921626,-0.16513,-0.968807,0.122347,-0.982114,0.169152,-1.424678,0.195166,-1.659532,0.211984,-1.85804,-0.033996,-0.9994,-0.05483,-1.504087,-0.080472,-1.791094,-0.108867,-2.019967,-0.177732,-0.941795,-0.260056,-1.307905,-0.29863,-1.52894,-0.333581,-1.691652,-0.28669,-0.808345,-0.285691,-1.056167,-0.249921,-0.958862,-0.208273,-0.800096
three_fingers,0.0,0.0,0.136333,-0.395959,0.114024,-0.718969,0.011348,-0.914298,-0.121554,-0.997043,0.144342,-0.990543,0.188638,-1.449628,0.216404,-1.676921,0.232882,-1.874786,-0.012009,-0.999844,-0.04656,-1.528154,-0.07602,-1.822485,-0.102081,-2.05139,-0.158053,-0.93183,-0.253841,-1.320814,-0.294746,-1.546743,-0.321313,-1.721364,-0.274793,-0.799591,-0.275726,-1.048262,-0.239619,-0.92385,-0.198273,-0.736273
three_fingers,0.0,0.0,0.152319,-0.378812,0.139304,-0.734446,0.008857,-0.935992,-0.135062,-1.013049,0.146841,-0.99005,0.194122,-1.461864,0.219984,-1.711523,0.236983,-1.922013,-0.016236,-0.999667,-0.040984,-1.541783,-0.069736,-1.847638,-0.098598,-2.086485,-0.166119,-0.932149,-0.253976,-1.345835,-0.293666,-1.577581,-0.32625,-1.744108,-0.279027,-0.794082,-0.284573,-1.068772,-0.246988,-0.965423,-0.20331,-0.801405
